COST CARR;D1;D1 TITLE;Product Stream;SU;SU TITLE;KU;KU TITLE;KU STATUS;RESP DEPT;PSSNO;PSS NAME;ART no;ART name;CMNO;CM NAME;FGRP;FGRP NAME;POS;PARTNO;PARTNO SUFF;PART NAME;DONOR;SYS PARTS/ CAR;Product Module
V536X ;292249;CONNECTED EXPERIENCE ;CONNECTED EXPERIENCE ;333775;HW & MECHATRONICS ;333776;HW & Mechatronics ;DECID ;95600;450;ART HW & MECHATRONICS ;430;INFOTAINMENT PLATFORM ;4;Option HWP -not in use -;3956;AUDIO SYSTEM ;60;32265927;000 ;TWEETER ;;1.0;HMI Mechatronics 
V536X ;292249;CONNECTED EXPERIENCE ;CONNECTED EXPERIENCE ;333775;HW & MECHATRONICS ;333776;HW & Mechatronics ;DECID ;95600;450;ART HW & MECHATRONICS ;430;INFOTAINMENT PLATFORM ;4;Option HWP -not in use -;3956;AUDIO SYSTEM ;61;32265927;000 ;TWEETER ;;1.0;HMI Mechatronics 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;186906;Switches & WPC ;DECID ;93370;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;3657;USER INPUTS ;15;32266330;000 ;SWITCH CRUISE CONTROL ;;1.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;186906;Switches & WPC ;DECID ;93370;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;3657;USER INPUTS ;15;32266331;000 ;SWITCH AUDIO ;;1.0;Interior Room 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292271;CORE SYSTEM COMPONENTS ;292340;Core system components ;DECID ;94200;590;ART CORE SYSTEM COMPONENTS ;590;CORE SYSTEM COMPONENTS ;4;Option HWP -not in use -;3725;;50;32266340;000 ;CONTROL UNIT FIOC LOW ;;1.0;Computing Infrastructure 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;186906;Switches & WPC ;DECID ;93370;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;3657;USER INPUTS ;10;32266391;000 ;;;1.0;Interior Room 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;186836;EDS Components ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;4;Option HWP -not in use -;3750;CABLE SYSTEM,CABIN ;15;32266774;000 ;BRACKET ;;1.0;Electrical Distribution 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;265486;Rear Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;6500;REAR WHEEL SUSPENSIO;33;32268260;000 ;GROUND BRAID EMC ;;1.0;Body Control 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292291;DECELERATION AND STEERING ;280319;Steering gear ;DECID ;92410;620;ART DECELERATION & STEERING ;620;DECELERATION AND STEERING ;4;Option HWP -not in use -;6420;STEERING GEAR ;10;32268875;000 ;;;1.0;Steering 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;280313;Tuning & control ;DECID ;92520;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;7220;SPRINGS ;40;32269045;000 ;;;2.0;Body Control 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;280313;Tuning & control ;DECID ;92520;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;7220;SPRINGS ;10;32269099;000 ;;;1.0;Body Control 
SPAG2 ;292247;SAFE VEHICLE AUTOMATION ;SAFE VEHICLE AUTOMATION ;292261;PROTECTIVE SAFETY ;280117;Protective safety ;DECID ;96200;410;ART PROTECTIVE SAFETY ;410;PROTECTIVE SAFETY ;4;Option HWP -not in use -;8862;SENSOR ;135;32269168;000 ;ACCELEROMETER 2D ;;2.0;Connectivity Mechatronics 
SPAG2 ;292247;SAFE VEHICLE AUTOMATION ;SAFE VEHICLE AUTOMATION ;292261;PROTECTIVE SAFETY ;280117;Protective safety ;DECID ;96200;410;ART PROTECTIVE SAFETY ;410;PROTECTIVE SAFETY ;4;Option HWP -not in use -;8862;SENSOR ;130;32269280;000 ;FRONT SENSOR UFS/PEDESTRI;;2.0;Crash Control 
SPAG2 ;292247;SAFE VEHICLE AUTOMATION ;SAFE VEHICLE AUTOMATION ;292261;PROTECTIVE SAFETY ;280117;Protective safety ;DECID ;96200;410;ART PROTECTIVE SAFETY ;410;PROTECTIVE SAFETY ;4;Option HWP -not in use -;8862;SENSOR ;130;32269283;000 ;SIDE SENSOR PEDESTRIAN BR;;1.0;Crash Control 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;265486;Rear Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;6500;REAR WHEEL SUSPENSIO;31;32269324;000 ;;;1.0;Body Control 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;265486;Rear Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;6500;REAR WHEEL SUSPENSIO;33;32269326;000 ;;;1.0;Body Control 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;265486;Rear Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;6500;REAR WHEEL SUSPENSIO;81;32269339;000 ;;;2.0;Body Control 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;265486;Rear Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;6500;REAR WHEEL SUSPENSIO;85;32269341;000 ;TOE-LINK CPL ;;1.0;Body Control 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;265486;Rear Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;6500;REAR WHEEL SUSPENSIO;82;32269344;000 ;;;1.0;Body Control 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;265486;Rear Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;6500;REAR WHEEL SUSPENSIO;82;32269345;000 ;;;1.0;Body Control 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;280310;Front Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;6120;FRONT AXLE MEMBER/CO;25;32269354;000 ;;;1.0;Body Control 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;280310;Front Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;6120;FRONT AXLE MEMBER/CO;25;32269355;000 ;;;1.0;Body Control 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;280310;Front Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;6120;FRONT AXLE MEMBER/CO;20;32269358;000 ;;;1.0;Body Control 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;280310;Front Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;6120;FRONT AXLE MEMBER/CO;20;32269359;000 ;;;1.0;Body Control 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;280310;Front Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;6100;FRONT SUSPENSION ;30;32269362;000 ;;;1.0;Body Control 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;280310;Front Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;6100;FRONT SUSPENSION ;30;32269363;000 ;;;1.0;Body Control 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;265486;Rear Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;6500;REAR WHEEL SUSPENSIO;91;32269528;000 ;;;1.0;Body Control 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;265486;Rear Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;6500;REAR WHEEL SUSPENSIO;91;32269529;000 ;;;1.0;Body Control 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;280313;Tuning & control ;DECID ;92520;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;7622;ANTI-ROLL BAR ;30;32269534;000 ;;;1.0;Body Control 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;280313;Tuning & control ;DECID ;92520;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;7622;ANTI-ROLL BAR ;30;32269535;000 ;;;1.0;Body Control 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;265485;Mechatronics HW ;DECID ;92500;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;3673;SUSPENSION CONTROL ;70;32269910;000 ;LEVEL SENSOR REAR RH ;;1.0;Body & Wheel Coordinator 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292292;BODY CONTROL AND ROAD CONTACT ;265486;Rear Axle ;DECID ;92510;640;ART BODY CONTROL & ROAD CONTACT ;640;BODY CONTROL AND ROAD CONTACT ;4;Option HWP -not in use -;6500;REAR WHEEL SUSPENSIO;31;32269926;000 ;;;1.0;Body Control 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;186834;IP & Tunnel Harnesses ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;4;Option HWP -not in use -;3740;CABLE SYSTEM,CENTRAL;404;32271564;000 ;;;1.0;Electrical Distribution 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292268;ELECTRICAL INFRASTRUCTURE ;186834;IP & Tunnel Harnesses ;DECID ;94100;510;ART ELECTRICAL INFRASTRUCTURE ;510;ELECTRICAL INFRASTRUCTURE ;4;Option HWP -not in use -;3740;CABLE SYSTEM,CENTRAL;405;32271566;000 ;;;1.0;Electrical Distribution 
V536X ;292248;SOFTWARE AND ELECTRONICS PLATFORM ;SOFTWARE AND ELECTRONICS PLATFORM ;292271;CORE SYSTEM COMPONENTS ;292340;Core system components ;DECID ;94200;590;ART CORE SYSTEM COMPONENTS ;590;CORE SYSTEM COMPONENTS ;4;Option HWP -not in use -;3725;;10;32276168;000 ;CONTROL UNIT LPC LOW ;;1.0;Computing Infrastructure 
V536X ;292249;CONNECTED EXPERIENCE ;CONNECTED EXPERIENCE ;292275;INFOTAINMENT PLATFORM ;280151;In-car multimedia ;DECID ;95200;430;ART INFOTAINMENT ;430;INFOTAINMENT PLATFORM ;4;Option HWP -not in use -;3651;DRIVER INFORMATION ;65;32276516;000 ;CONTROL UNIT DIM ;;1.0;Interior Room 
V536X ;292249;CONNECTED EXPERIENCE ;CONNECTED EXPERIENCE ;292275;INFOTAINMENT PLATFORM ;280151;In-car multimedia ;DECID ;95200;430;ART INFOTAINMENT ;430;INFOTAINMENT PLATFORM ;4;Option HWP -not in use -;3651;DRIVER INFORMATION ;65;32276854;000 ;;;1.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280347;Cockpit functional parts ;DECID ;93350;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;8810;DASHBOARD ;20;32277107;000 ;PANEL NOZZLE DRIVER ;;1.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280347;Cockpit functional parts ;DECID ;93350;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;8810;DASHBOARD ;20;32277109;000 ;PANEL NOZZLE PASSENGER ;;1.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280347;Cockpit functional parts ;DECID ;93350;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;8810;DASHBOARD ;25;32277247;000 ;MIXBOX ;;1.0;Interior Room 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;4;Option HWP -not in use -;8111;FLOOR,FRONT ;200;32277343;000 ;DASH LOWER LH ;;1.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280380;Front structure ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;4;Option HWP -not in use -;8111;FLOOR,FRONT ;200;32277344;000 ;DASH LOWER RH ;;1.0;Body Structure 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280381;Front floor ;DECID ;92720;760;ART PAINTED BODY ;760;PAINTED BODY ;4;Option HWP -not in use -;8112;FLOOR,CENTRE ;310;32277359;000 ;CROSSMEMBER FRONT SEAT FR;;1.0;Body Structure 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280347;Cockpit functional parts ;DECID ;93350;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;8810;DASHBOARD ;25;32277607;000 ;ADAPTER COOLING IHU ;;1.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280347;Cockpit functional parts ;DECID ;93350;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;8810;DASHBOARD ;25;32277859;000 ;HOSE CSD COOLING ;;1.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280347;Cockpit functional parts ;DECID ;93350;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;8810;DASHBOARD ;25;32277860;000 ;COVER HUD ;;1.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE PLATFORM ;292283;INTERIOR ROOM ;186906;Switches & WPC ;DECID ;93370;670;ART INTERIOR ROOM ;750;ART SIDE & ROOF ;4;Option HWP -not in use -;3652;WINDOW/MIRROR/ROOF M;30;32279191;000 ;SWITCH WINDOW LIFT DRIVER;;1.0;Doors, Glass and Roof 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE PLATFORM ;292283;INTERIOR ROOM ;186906;Switches & WPC ;DECID ;93370;670;ART INTERIOR ROOM ;750;ART SIDE & ROOF ;4;Option HWP -not in use -;3652;WINDOW/MIRROR/ROOF M;31;32279192;000 ;SWITCH WINDOW LIFT PASSEN;;1.0;Doors, Glass and Roof 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE PLATFORM ;292283;INTERIOR ROOM ;186906;Switches & WPC ;DECID ;93370;670;ART INTERIOR ROOM ;750;ART SIDE & ROOF ;4;Option HWP -not in use -;3652;WINDOW/MIRROR/ROOF M;32;32279193;000 ;SWITCH WINDOW LIFT PASSEN;;1.0;Doors, Glass and Roof 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE PLATFORM ;292283;INTERIOR ROOM ;186906;Switches & WPC ;DECID ;93370;670;ART INTERIOR ROOM ;750;ART SIDE & ROOF ;4;Option HWP -not in use -;3652;WINDOW/MIRROR/ROOF M;33;32279193;000 ;SWITCH WINDOW LIFT PASSEN;;1.0;Doors, Glass and Roof 
V536X ;292249;CONNECTED EXPERIENCE ;CONNECTED EXPERIENCE ;333775;HW & MECHATRONICS ;333776;HW & Mechatronics ;DECID ;95600;450;ART HW & MECHATRONICS ;440;CONNECTIVITY PLATFORM ;4;Option HWP -not in use -;3661;REMOTE CONTROL ;20;32279864;000 ;;;1.0;Connectivity Mechatronics 
SPAG2 ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292294;PAINTED BODY ;280382;Rear floor ;DECID ;92730;760;ART PAINTED BODY ;760;PAINTED BODY ;4;Option HWP -not in use -;8113;FLOOR,REAR ;460;32280030;000 ;PANEL REVERSE ;;1.0;Body Structure 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292284;EXTERIOR FRONT AND REAR ;289828;Grille and emblem ;DECID ;93560;700;ART EXTERIOR FRONT & REAR ;700;EXTERIOR FRONT AND REAR ;4;Option HWP -not in use -;8412;EMBLEM ;32;32282641;000 ;EMBLEM EX90 ;;1.0;Exterior Front & Rear 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280328;Door panel ;DECID ;93340;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;8511;UPHOLSTERY PANEL,DOO;149;32282648;000 ;LOUDSPEAKER GRILLE LH REA;;1.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280328;Door panel ;DECID ;93340;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;8511;UPHOLSTERY PANEL,DOO;150;32282649;000 ;LOUDSPEAKER GRILLE RH REA;;1.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280328;Door panel ;DECID ;93340;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;8511;UPHOLSTERY PANEL,DOO;120;32282652;000 ;;;1.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280328;Door panel ;DECID ;93340;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;8511;UPHOLSTERY PANEL,DOO;120;32282653;000 ;;;1.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280328;Door panel ;DECID ;93340;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;8511;UPHOLSTERY PANEL,DOO;121;32282658;000 ;DOOR FRAME BOW LH REAR ;;1.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280328;Door panel ;DECID ;93340;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;8511;UPHOLSTERY PANEL,DOO;121;32282659;000 ;DOOR FRAME BOW RH REAR ;;1.0;Interior Room 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280369;Sealings ;DECID ;92610;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;4;Option HWP -not in use -;8450;PROTECTIVE MOULDING ;40;32282691;000 ;;;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280369;Sealings ;DECID ;92610;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;4;Option HWP -not in use -;8450;PROTECTIVE MOULDING ;40;32282692;000 ;;;1.0;Doors, Glass and Roof 
V536X ;292251;VEHICLE PLATFORM ;VEHICLE PLATFORM ;292293;SIDE AND ROOF ;280369;Sealings ;DECID ;92610;750;ART SIDE & ROOF ;750;SIDE AND ROOF ;4;Option HWP -not in use -;8450;PROTECTIVE MOULDING ;800;32282716;000 ;SEALING TRUNK LID ;;1.0;Doors, Glass and Roof 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280328;Door panel ;DECID ;93340;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;8511;UPHOLSTERY PANEL,DOO;73;32282743;000 ;GRAB HANDLE CHARCOAL LH ;;1.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280328;Door panel ;DECID ;93340;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;8511;UPHOLSTERY PANEL,DOO;103;32282743;000 ;GRAB HANDLE CHARCOAL LH ;;1.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280328;Door panel ;DECID ;93340;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;8511;UPHOLSTERY PANEL,DOO;74;32282744;000 ;GRAB HANDLE CHARCOAL RH ;;1.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292283;INTERIOR ROOM ;280328;Door panel ;DECID ;93340;670;ART INTERIOR ROOM ;670;INTERIOR ROOM ;4;Option HWP -not in use -;8511;UPHOLSTERY PANEL,DOO;104;32282744;000 ;GRAB HANDLE CHARCOAL RH ;;1.0;Interior Room 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292285;EXTERIOR SYSTEMS ;280364;Wiper ;DECID ;93750;730;ART EXTERIOR SYSTEMS ;730;EXTERIOR SYSTEMS ;4;Option HWP -not in use -;3631;WINDSCREEN WIPER ;10;32282854;000 ;WIPER APPARATUS ;;1.0;Visibility & Cleaning 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292285;EXTERIOR SYSTEMS ;280364;Wiper ;DECID ;93750;730;ART EXTERIOR SYSTEMS ;730;EXTERIOR SYSTEMS ;4;Option HWP -not in use -;3631;WINDSCREEN WIPER ;20;32282856;000 ;WIPER ARM DS WITHOUT HEAT;;1.0;Visibility & Cleaning 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292285;EXTERIOR SYSTEMS ;280364;Wiper ;DECID ;93750;730;ART EXTERIOR SYSTEMS ;730;EXTERIOR SYSTEMS ;4;Option HWP -not in use -;3631;WINDSCREEN WIPER ;20;32282857;000 ;WIPER ARM PS WITHOUT HEAT;;1.0;Visibility & Cleaning 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292285;EXTERIOR SYSTEMS ;280364;Wiper ;DECID ;93750;730;ART EXTERIOR SYSTEMS ;730;EXTERIOR SYSTEMS ;4;Option HWP -not in use -;3632;REAR WIPER ;10;32282889;000 ;REAR WIPER ENGINE ;;1.0;Visibility & Cleaning 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292285;EXTERIOR SYSTEMS ;280364;Wiper ;DECID ;93750;730;ART EXTERIOR SYSTEMS ;730;EXTERIOR SYSTEMS ;4;Option HWP -not in use -;3632;REAR WIPER ;20;32282890;000 ;WIPER ARM REAR ;;1.0;Visibility & Cleaning 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292285;EXTERIOR SYSTEMS ;307278;Washer ;DECID ;93750;730;ART EXTERIOR SYSTEMS ;730;EXTERIOR SYSTEMS ;4;Option HWP -not in use -;3633;HEADLAMP WIPER ;40;32282894;000 ;WASHER HOSE FRONT FENDER ;;1.0;Visibility & Cleaning 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292285;EXTERIOR SYSTEMS ;307278;Washer ;DECID ;93750;730;ART EXTERIOR SYSTEMS ;730;EXTERIOR SYSTEMS ;4;Option HWP -not in use -;3633;HEADLAMP WIPER ;51;32282895;000 ;HEADLAMP WASHER LH ;;1.0;Visibility & Cleaning 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292285;EXTERIOR SYSTEMS ;307278;Washer ;DECID ;93750;730;ART EXTERIOR SYSTEMS ;730;EXTERIOR SYSTEMS ;4;Option HWP -not in use -;3633;HEADLAMP WIPER ;51;32282896;000 ;HEADLAMP WASHER RH ;;1.0;Visibility & Cleaning 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292285;EXTERIOR SYSTEMS ;307278;Washer ;DECID ;93750;730;ART EXTERIOR SYSTEMS ;730;EXTERIOR SYSTEMS ;4;Option HWP -not in use -;3633;HEADLAMP WIPER ;51;32282897;000 ;WASHER HOSE BUMPER HEADLA;;1.0;Visibility & Cleaning 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292285;EXTERIOR SYSTEMS ;307278;Washer ;DECID ;93750;730;ART EXTERIOR SYSTEMS ;730;EXTERIOR SYSTEMS ;4;Option HWP -not in use -;3634;WASHER ;10;32282908;000 ;FILLER PIPE ;;1.0;Visibility & Cleaning 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292285;EXTERIOR SYSTEMS ;307278;Washer ;DECID ;93750;730;ART EXTERIOR SYSTEMS ;730;EXTERIOR SYSTEMS ;4;Option HWP -not in use -;3634;WASHER ;40;32282914;000 ;WASHER HOSE BUNDLE FENDER;;1.0;Visibility & Cleaning 
V536X ;292250;VEHICLE TOPHAT ;VEHICLE TOPHAT ;292285;EXTERIOR SYSTEMS ;307278;Washer ;DECID ;93750;730;ART EXTERIOR SYSTEMS ;730;EXTERIOR SYSTEMS ;4;Option HWP -not in use -;3634;WASHER ;40;32282916;000 ;;;1.0;Visibility & Cleaning 
